,Rate,Ending_Date,Number_of_Wks,Spt/Week,Total_Spots,Total_Dollars,Length_in_Sec,AM,PM,10:00,10:30,11:00,11_AM,11_PM,11:30,11:35,12:00,12:05,12:30,12:35,1:00,1:05,1:30,1:35,2:00,3:00,3:30,4:00,4:30,4:59,5:00,5:30,6:00,6:30,7:00,7:30,7:58,8:00,8:30,9:00,9:30,Dark_Money,Liberal,Local,Renewable_Energy,Pro_Collective_Bargaining,Casino_Expansion,Anti_2nd_Detroit_Bridge,Homecare_in_State_Constitution,Romney_for_President,Govt_Emergency_Fund,McCormack_for_Supreme_Ct_D,Universal_Healthcare,Stabenow_for_Senate_D_I,In_Place,Percentage_of_Vote
709,250.0,30.0,1.0,0.0,0.0,0.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
710,250.0,30.0,1.0,0.0,0.0,0.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
711,500.0,30.0,1.0,0.0,0.0,0.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
712,500.0,30.0,1.0,0.0,0.0,0.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
713,500.0,30.0,1.0,0.0,0.0,0.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
714,1250.0,30.0,1.0,0.0,0.0,0.0,30.0,1,1,0,0,1,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
715,1250.0,30.0,1.0,0.0,0.0,0.0,30.0,1,1,0,0,1,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
716,450.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
717,450.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
718,450.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
719,400.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
720,400.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
721,400.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
722,400.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
723,400.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
724,400.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
725,50.0,30.0,1.0,0.0,0.0,0.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
726,50.0,30.0,1.0,0.0,0.0,0.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
727,50.0,30.0,1.0,0.0,0.0,0.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
728,1250.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
729,1250.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
730,1250.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
731,1850.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
732,1850.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
733,1850.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
734,2500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
735,2500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
736,2500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
737,1500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
738,1500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
739,1500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
740,1500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
741,1500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
742,50.0,30.0,1.0,0.0,0.0,0.0,30.0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
743,50.0,30.0,1.0,0.0,0.0,0.0,30.0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
744,50.0,30.0,1.0,0.0,0.0,0.0,30.0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
745,3500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
746,3500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
747,5000.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
748,3000.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
749,4000.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
750,300.0,30.0,1.0,0.0,0.0,0.0,30.0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
751,500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
752,1000.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
753,1000.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
754,1500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
755,1500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
756,1500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
757,100.0,30.0,1.0,0.0,0.0,0.0,30.0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
758,2500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
759,2500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
760,4000.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
761,3500.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
762,3000.0,30.0,1.0,0.0,0.0,0.0,30.0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
763,150.0,30.0,1.0,0.0,0.0,0.0,30.0,1,1,0,0,0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
764,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
765,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
766,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
767,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
768,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
769,250.0,30.0,1.0,1.0,1.0,250.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
770,500.0,30.0,1.0,1.0,1.0,500.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
771,500.0,30.0,1.0,1.0,1.0,500.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
772,500.0,30.0,1.0,1.0,1.0,500.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
773,500.0,30.0,1.0,1.0,1.0,500.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
774,500.0,30.0,1.0,1.0,1.0,500.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
775,500.0,30.0,1.0,1.0,1.0,500.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
776,500.0,30.0,1.0,1.0,1.0,500.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
777,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
778,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
779,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
780,400.0,30.0,1.0,1.0,1.0,400.0,30.0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
781,1250.0,30.0,1.0,1.0,1.0,1250.0,30.0,1,1,0,0,1,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
782,600.0,30.0,1.0,1.0,1.0,600.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
783,450.0,30.0,1.0,1.0,1.0,450.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
784,450.0,30.0,1.0,1.0,1.0,450.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
785,450.0,30.0,1.0,1.0,1.0,450.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
786,450.0,30.0,1.0,1.0,1.0,450.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
787,450.0,30.0,1.0,1.0,1.0,450.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
788,450.0,30.0,1.0,1.0,1.0,450.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
789,450.0,30.0,1.0,1.0,1.0,450.0,30.0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
790,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
791,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
792,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
793,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
794,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
795,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
796,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
797,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
798,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
799,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
800,400.0,30.0,1.0,1.0,1.0,400.0,30.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
801,50.0,30.0,1.0,1.0,1.0,50.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
802,50.0,30.0,1.0,1.0,1.0,50.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
803,50.0,30.0,1.0,1.0,1.0,50.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
804,50.0,30.0,1.0,1.0,1.0,50.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
805,50.0,30.0,1.0,1.0,1.0,50.0,30.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300.0,-300,0,0,0,0,0,0,0,0,0,0,38.0
